,date,year,month,day,area,lon,lat,fire,Alti,TEM_Max,TEM_Min,RHU_Min,PRE_Time_2020,Snow_Depth,WIN_S_Max,yth1,yth10,yth100,yth1000,kb,erc,sc,bi,p,FFMC,DMC,DC,FWI,ISI,BUI,DSR,FFDI,ic
2883,2015-07-17,2015,7,17,黑龙江省,124.9986,53.1389,1,361.9,31.799999999999997,9.999999999999998,23.0,0.0,0.0,3.3999999999999995,5.23,7.24,12.72,14.42,237.60999999999999,41.81,6.819999999999999,40.50999999999999,0.73,96.09,71.20999999999998,407.8999999999999,46.99999999999999,18.61,99.14999999999999,24.779999999999998,0.73,18.0
2884,2015-07-17,2015,7,17,黑龙江省,121.714,52.4086,1,438.5,33.2,8.100000000000001,16.0,0.0,0.0,3.7000000000000006,3.9000000000000004,5.33,9.09,10.16,326.47,22.67,2.35,18.74,0.8300000000000001,97.08,164.31,463.13,63.22,22.450000000000003,174.15000000000003,41.89,0.8000000000000002,42.0
2885,2015-07-17,2015,7,17,黑龙江省,121.7428,52.406,1,438.5,33.2,8.100000000000001,16.0,0.0,0.0,3.7000000000000006,3.9000000000000004,5.33,9.09,10.16,326.47,22.67,2.35,18.74,0.8300000000000001,97.08,164.31,463.13,63.22,22.450000000000003,174.15000000000003,41.89,0.8000000000000002,42.0
2886,2015-07-17,2015,7,17,黑龙江省,121.7124,52.4328,1,438.49999999999994,33.199999999999996,8.1,15.999999999999998,0.0,0.0,3.7,3.8999999999999995,5.329999999999999,9.09,10.16,326.46999999999997,22.669999999999998,2.3499999999999996,18.739999999999995,0.8299999999999998,97.07999999999998,164.30999999999997,463.12999999999994,63.21999999999999,22.449999999999996,174.14999999999998,41.89,0.8,41.99999999999999
2887,2015-07-17,2015,7,17,黑龙江省,121.7047,52.4183,1,438.5,33.2,8.100000000000001,16.0,0.0,0.0,3.7000000000000006,3.9000000000000004,5.33,9.09,10.16,326.47,22.67,2.35,18.74,0.8300000000000001,97.08,164.31,463.13,63.22,22.450000000000003,174.15000000000003,41.89,0.8000000000000002,42.0
2888,2015-07-17,2015,7,17,黑龙江省,122.3395,53.0675,1,438.5,33.2,8.100000000000001,16.0,0.0,0.0,3.7000000000000006,3.9000000000000004,5.33,9.09,10.16,326.47,22.67,2.35,18.74,0.8300000000000001,97.08,164.31,463.13,63.22,22.450000000000003,174.15000000000003,41.89,0.8000000000000002,42.0
2889,2015-07-17,2015,7,17,黑龙江省,121.7631,52.405,1,438.49999999999994,33.199999999999996,8.1,15.999999999999998,0.0,0.0,3.7,3.8999999999999995,5.329999999999999,9.09,10.16,326.46999999999997,22.669999999999998,2.3499999999999996,18.739999999999995,0.8299999999999998,97.07999999999998,164.30999999999997,463.12999999999994,63.21999999999999,22.449999999999996,174.14999999999998,41.89,0.8,41.99999999999999
2890,2015-07-17,2015,7,17,黑龙江省,123.2202,52.8702,1,438.49999999999994,33.199999999999996,8.1,15.999999999999998,0.0,0.0,3.7,3.8999999999999995,5.329999999999999,9.09,10.16,326.46999999999997,22.669999999999998,2.3499999999999996,18.739999999999995,0.8299999999999998,97.07999999999998,164.30999999999997,463.12999999999994,63.21999999999999,22.449999999999996,174.14999999999998,41.89,0.8,41.99999999999999
2891,2015-07-17,2015,7,17,黑龙江省,122.3308,53.0579,1,438.5,33.2,8.100000000000001,16.0,0.0,0.0,3.7000000000000006,3.9000000000000004,5.33,9.09,10.16,326.47,22.67,2.35,18.74,0.8300000000000001,97.08,164.31,463.13,63.22,22.450000000000003,174.15000000000003,41.89,0.8000000000000002,42.0
2892,2015-07-17,2015,7,17,黑龙江省,121.7361,52.3889,1,438.5000000000001,33.20000000000001,8.100000000000001,16.000000000000004,0.0,0.0,3.700000000000001,3.900000000000001,5.330000000000002,9.090000000000002,10.160000000000002,326.47,22.67000000000001,2.3500000000000005,18.740000000000002,0.8300000000000002,97.08000000000001,164.31000000000006,463.1300000000001,63.22000000000001,22.450000000000006,174.15000000000003,41.89000000000001,0.8000000000000002,42.000000000000014
2893,2015-07-17,2015,7,17,黑龙江省,123.1905,52.8526,1,438.49999999999994,33.199999999999996,8.1,15.999999999999998,0.0,0.0,3.7,3.8999999999999995,5.329999999999999,9.09,10.16,326.46999999999997,22.669999999999998,2.3499999999999996,18.739999999999995,0.8299999999999998,97.07999999999998,164.30999999999997,463.12999999999994,63.21999999999999,22.449999999999996,174.14999999999998,41.89,0.8,41.99999999999999
